song_duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,audio_mode,speechiness,tempo,audio_valence,time_signature_1,key_1
309453,0.236,0.657,0.578,0.00746,0.212,-6.682,False,0.13,89.948,0.8190000000000001,False,False
219305,0.0538,0.778,0.741,2.04e-06,0.29,-4.97,False,0.0484,102.95,0.364,False,False
260293,0.000737,0.568,0.868,0.00291,0.118,-6.112,True,0.0975,178.05700000000002,0.62,False,False
199733,0.0608,0.745,0.667,0.0,0.283,-6.781000000000001,False,0.121,120.046,0.633,False,False
176748,0.621,0.754,0.737,0.000303,0.09,-3.188,True,0.0337,116.645,0.967,False,False
244866,0.7609999999999999,0.467,0.324,5.73e-06,0.122,-11.487,True,0.0309,100.89,0.445,False,True
219396,0.176,0.794,0.735,0.0,0.118,-3.412,False,0.0757,94.017,0.777,False,False
218960,0.412,0.706,0.636,0.0,0.163,-7.827000000000001,False,0.0337,101.089,0.693,False,False
182000,0.716,0.405,0.3779999999999999,7.23e-06,0.289,-12.342,True,0.0304,90.851,0.563,False,False
165000,0.0676,0.6729999999999999,0.765,0.000376,0.127,-7.579,True,0.0918,128.02,0.3289999999999999,False,False
225539,0.238,0.6,0.6709999999999999,0.0,0.1639999999999999,-4.875,True,0.0893,129.782,0.25,False,False
182084,0.1169999999999999,0.672,0.622,0.0,0.113,-7.421,False,0.176,100.016,0.561,False,False
140733,0.863,0.427,0.209,0.0,0.103,-13.851,True,0.0308,102.668,0.3329999999999999,False,False
295000,0.0448,0.613,0.476,0.0,0.0608,-9.648,True,0.0321,84.93799999999999,0.644,False,False
193840,0.246,0.621,0.708,2e-06,0.143,-9.057,True,0.0259,110.533,0.624,False,False
217853,0.0125,0.715,0.6409999999999999,0.000842,0.0932,-6.184,True,0.172,127.943,0.283,False,False
237733,0.452,0.568,0.7609999999999999,0.0,0.217,-3.987,True,0.0459,163.97400000000002,0.789,False,False
236560,1.32e-05,0.532,0.598,2.29e-05,0.0729,-5.8260000000000005,False,0.0276,92.033,0.133,False,False
192670,0.192,0.65,0.845,0.0004,0.231,-5.23,True,0.175,133.664,0.7340000000000001,False,False
228169,0.0018899999999999,0.628,0.877,0.0,0.228,-3.016,False,0.0409999999999999,142.034,0.1989999999999999,False,False
243867,0.695,0.45,0.206,0.0,0.119,-13.414,True,0.0298,75.932,0.248,False,False
308120,0.0029,0.3329999999999999,0.927,0.0002109999999999,0.297,-8.55,False,0.0733,141.47,0.382,False,False
175093,0.048,0.544,0.7829999999999999,0.00734,0.0917,-8.12,True,0.054,151.52200000000002,0.6970000000000001,False,False
312400,0.0608,0.372,0.857,9.01e-05,0.187,-7.816,False,0.0461,146.08,0.389,False,False
195866,0.000569,0.607,0.743,1.05e-05,0.201,-4.984,True,0.0376,127.942,0.752,False,False
160626,0.588,0.615,0.479,0.000277,0.272,-8.429,True,0.0644,127.04,0.7879999999999999,False,False
197815,0.351,0.667,0.72,4.26e-06,0.138,-7.026,False,0.11,101.964,0.242,False,False
188919,8.26e-05,0.528,0.942,0.0,0.344,-2.825,False,0.0512,110.058,0.421,False,False
241813,0.0597,0.765,0.613,0.000458,0.129,-5.58,False,0.0361,97.04,0.284,False,False
195106,0.0597,0.637,0.45,0.0,0.119,-7.539,True,0.0307,114.898,0.482,False,False
234630,0.409,0.818,0.6609999999999999,0.00596,0.2319999999999999,-6.621,True,0.0493,109.948,0.416,False,False
192731,0.0308,0.518,0.7240000000000001,0.0,0.1159999999999999,-6.327000000000001,True,0.0839,121.884,0.3339999999999999,False,False
161739,0.314,0.7070000000000001,0.581,0.0002319999999999,0.208,-8.294,False,0.0669,161.02700000000002,0.476,False,False
200706,0.649,0.79,0.3,0.0,0.14,-10.597,True,0.0622,110.187,0.49,False,False
300160,0.00528,0.972,0.563,0.00257,0.111,-6.983,True,0.156,129.984,0.217,False,False
202866,0.178,0.879,0.888,0.0,0.122,-5.684,True,0.141,119.942,0.6629999999999999,False,False
177656,0.01,0.5589999999999999,0.821,0.0,0.0662,-5.5120000000000005,True,0.0779,150.028,0.912,False,False
246746,0.0878,0.918,0.664,0.00026,0.0729,-4.767,False,0.0502,129.998,0.8270000000000001,False,True
193573,0.2239999999999999,0.794,0.493,0.00018,0.0559,-10.037,True,0.0788,169.454,0.873,False,False
233438,0.8370000000000001,0.244,0.263,0.00521,0.114,-9.099,True,0.0359,79.413,0.24,False,False
176346,2.64e-05,0.38,0.988,7.859999999999999e-05,0.368,-2.042,True,0.0639,186.113,0.769,False,True
190551,0.596,0.7170000000000001,0.615,0.0,0.0912,-6.636,True,0.059,144.942,0.417,False,False
286906,0.897,0.6559999999999999,0.366,0.0028,0.182,-9.29,False,0.03,135.964,0.4629999999999999,False,False
246706,0.818,0.292,0.27,5.45e-05,0.102,-12.130999999999998,True,0.0313,67.013,0.205,False,False
175253,0.836,0.619,0.33,0.0,0.154,-11.332,True,0.0295,99.353,0.602,False,False
194333,0.4029999999999999,0.516,0.494,0.0102,0.1119999999999999,-11.077,False,0.0311,89.45200000000001,0.8140000000000001,False,False
262200,0.0194,0.298,0.612,9.67e-05,0.0906,-9.002,False,0.0379,156.727,0.3429999999999999,False,False
223613,0.327,0.695,0.502,0.0,0.0969999999999999,-12.01,True,0.0279,117.083,0.5429999999999999,False,False
242200,0.05,0.813,0.977,2.75e-05,0.147,-6.077999999999999,False,0.0476,114.316,0.8420000000000001,False,False
216415,0.908,0.569,0.184,0.0,0.114,-12.842,True,0.0584,110.916,0.309,False,True
197026,0.265,0.7929999999999999,0.8320000000000001,6.84e-06,0.207,-4.861000000000001,False,0.0405,107.647,0.865,False,True
220067,0.00327,0.662,0.775,0.0,0.233,-3.217,False,0.126,140.14700000000002,0.562,False,False
183000,0.15,0.637,0.36,0.00299,0.0999,-12.304,False,0.0537,147.261,0.213,False,False
199075,0.00197,0.642,0.6859999999999999,0.0,0.0995,-7.649,True,0.0288,76.002,0.325,False,False
227073,0.0071099999999999,0.506,0.805,0.00193,0.0856,-4.119,True,0.0469,126.008,0.3829999999999999,False,True
207760,0.207,0.465,0.552,0.0,0.182,-7.23,True,0.0295,79.035,0.331,False,False
193400,0.0123,0.778,0.585,0.0,0.108,-6.502000000000001,True,0.0435,120.069,0.626,False,False
234935,0.0377,0.72,0.7659999999999999,0.0012699999999999,0.106,-4.732,False,0.0602,102.016,0.4,False,False
150933,0.701,0.565,0.23,0.0,0.346,-9.772,True,0.0284,137.81,0.792,False,False
262664,0.192,0.635,0.647,0.0,0.154,-5.865,True,0.0351,104.054,0.203,False,False
265866,0.529,0.743,0.437,0.00286,0.0616,-12.567,False,0.0379,94.542,0.928,False,False
190311,0.119,0.85,0.405,0.000118,0.0707,-7.508999999999999,False,0.225,139.976,0.344,False,False
217981,0.377,0.73,0.809,0.0,0.0821,-5.55,False,0.1689999999999999,108.957,0.516,False,False
137933,0.605,0.6809999999999999,0.64,0.0,0.0641,-10.364,True,0.0346,117.884,0.966,False,False
181509,0.42,0.71,0.662,0.0,0.0723,-5.947,False,0.175,130.037,0.755,False,False
229240,0.368,0.583,0.602,0.0,0.22,-6.364,True,0.0274,74.008,0.3879999999999999,False,False
174720,0.1669999999999999,0.7,0.96,0.00601,0.305,-4.885,True,0.0974,124.899,0.439,False,False
268434,0.145,0.759,0.73,3.06e-06,0.11,-7.985,False,0.0516,115.007,0.74,False,False
171809,0.00941,0.633,0.777,0.000302,0.1669999999999999,-4.995,True,0.0528,130.02700000000002,0.299,False,False
183200,0.0223,0.6729999999999999,0.772,1.23e-06,0.141,-5.246,False,0.0427,90.356,0.585,False,True
148093,0.589,0.66,0.115,4.47e-06,0.193,-13.591,True,0.0274,96.671,0.395,False,False
268333,0.602,0.608,0.419,7.58e-06,0.108,-10.016,True,0.0331,100.22,0.602,False,False
189466,0.0179,0.638,0.8170000000000001,0.0,0.3379999999999999,-5.021,False,0.0636,101.028,0.716,False,False
232040,0.0585,0.3429999999999999,0.718,3.4899999999999995e-05,0.157,-7.632000000000001,False,0.0918,77.77199999999999,0.452,False,False
218226,0.264,0.795,0.872,0.000362,0.0587,-3.373,False,0.0488,100.024,0.966,False,False
230506,0.312,0.3879999999999999,0.66,0.000307,0.0943,-7.372000000000001,True,0.0308,143.554,0.401,False,False
163186,0.191,0.767,0.805,0.0,0.0687,-4.472,False,0.037,104.99,0.57,False,False
245533,0.158,0.823,0.563,0.00033,0.0861,-10.134,False,0.0318,108.86,0.563,False,False
279440,0.415,0.541,0.946,0.000389,0.0468,-7.459,True,0.0579999999999999,101.169,0.728,False,False
166360,0.794,0.5379999999999999,0.243,2.7600000000000003e-05,0.135,-13.146,True,0.0329,96.832,0.465,False,False
189320,0.000766,0.375,0.774,0.0002529999999999,0.379,-4.34,True,0.0839,78.042,0.215,False,False
273720,0.413,0.466,0.615,0.0,0.3429999999999999,-9.102,True,0.0492,108.016,0.812,False,False
235893,0.0037,0.586,0.7559999999999999,0.000395,0.134,-4.408,True,0.038,122.011,0.2769999999999999,False,False
151773,0.37,0.594,0.48,9.04e-05,0.33,-12.03,True,0.0351,91.18,0.799,False,False
293537,0.118,0.805,0.315,0.0002109999999999,0.107,-11.547,False,0.0584,120.606,0.583,False,False
170474,0.000106,0.3879999999999999,0.983,1.33e-06,0.157,-4.073,True,0.168,159.922,0.345,False,True
315598,0.2689999999999999,0.59,0.6970000000000001,9.86e-05,0.0881,-5.877000000000001,False,0.0291,146.059,0.497,False,True
176533,0.877,0.713,0.258,0.00606,0.0967,-14.59,True,0.0384,98.805,0.56,False,False
240974,0.238,0.6509999999999999,0.675,0.000111,0.149,-7.111000000000001,False,0.0544,101.041,0.146,False,False
229510,0.0994,0.575,0.754,0.0008359999999999,0.0726,-5.997999999999999,True,0.0244,93.459,0.698,False,False
195000,0.0723,0.609,0.726,8.45e-06,0.0895,-4.346,False,0.0414,93.958,0.362,False,False
190700,0.00748,0.823,0.764,7.58e-06,0.0709,-3.825,False,0.0399,114.013,0.973,False,False
219322,0.589,0.777,0.805,0.00253,0.104,-5.888999999999999,True,0.0309,118.062,0.889,False,False
210967,0.0469,0.684,0.818,3.39e-06,0.119,-4.477,False,0.128,123.938,0.336,False,False
175400,0.319,0.542,0.915,5.34e-05,0.171,-9.637,True,0.0549,159.81,0.92,False,False
229360,0.135,0.452,0.818,2.72e-05,0.052,-8.124,True,0.0439,124.474,0.755,False,False
189000,0.8059999999999999,0.618,0.261,2.62e-05,0.092,-12.86,True,0.0358,83.676,0.552,False,False
123133,0.708,0.684,0.498,0.0,0.365,-10.836,True,0.03,131.855,0.905,False,False
163566,0.631,0.8809999999999999,0.581,0.0,0.0986,-5.162000000000001,True,0.0901,78.508,0.8759999999999999,False,False
209578,0.361,0.758,0.57,1.01e-06,0.0867,-9.064,True,0.0373,119.112,0.278,False,False
221360,0.407,0.53,0.422,0.0,0.107,-6.2620000000000005,True,0.0342,119.964,0.349,False,False
254805,0.0075599999999999,0.4479999999999999,0.826,0.0,0.1169999999999999,-3.244,False,0.0319,77.093,0.19,False,False
218040,0.000346,0.365,0.917,3.88e-05,0.185,-7.316,True,0.0678,155.201,0.674,False,False
188174,0.23,0.7290000000000001,0.6,0.0,0.144,-5.602,True,0.0583,165.045,0.8809999999999999,False,False
231560,0.0251,0.813,0.6990000000000001,0.0135,0.0527,-8.656,True,0.0458,117.548,0.732,False,False
318093,0.414,0.555,0.87,9.43e-05,0.0943,-4.348,False,0.0466,94.051,0.6829999999999999,False,False
217440,0.0716,0.684,0.619,0.0,0.122,-7.005,True,0.0386,125.046,0.284,False,False
261640,0.272,0.508,0.72,0.0,0.0563,-5.908,False,0.0628,79.983,0.472,False,False
243160,0.00411,0.425,0.954,0.0,0.0555,-3.756,False,0.0476,178.043,0.933,False,True
144000,0.722,0.741,0.622,0.0,0.1,-8.837,True,0.1989999999999999,79.964,0.6559999999999999,False,False
200053,0.000144,0.447,0.972,0.00657,0.262,-2.735,True,0.146,77.458,0.348,False,False
201706,0.00183,0.938,0.5,0.0,0.077,-10.08,False,0.144,140.011,0.462,False,False
190666,0.00912,0.7070000000000001,0.982,0.00362,0.28,-1.787,False,0.106,90.00299999999999,0.637,False,False
211764,0.688,0.584,0.679,2.09e-06,0.2319999999999999,-5.17,True,0.04,102.039,0.175,False,False
281266,0.251,0.7170000000000001,0.752,0.000468,0.0802,-6.933,True,0.065,123.97,0.14,False,False
179506,0.263,0.677,0.556,0.0,0.105,-6.544,True,0.0306,80.009,0.521,False,False
215133,0.241,0.544,0.897,0.0,0.13,-6.056,False,0.0471,157.17,0.647,False,False
198992,0.0827,0.31,0.862,0.00838,0.313,-6.5920000000000005,False,0.0527,131.344,0.385,False,False
253333,0.075,0.345,0.79,0.000165,0.1009999999999999,-2.761,True,0.065,179.84900000000002,0.208,False,False
296286,0.3229999999999999,0.7070000000000001,0.96,0.0122,0.0726,-3.606,True,0.0415,94.06,0.966,False,False
161040,0.307,0.599,0.55,1.64e-05,0.15,-9.777,True,0.0304,123.54,0.7859999999999999,False,False
273400,0.18,0.725,0.838,2.36e-06,0.1119999999999999,-9.063,True,0.0355,131.47799999999998,0.746,False,False
210221,0.18,0.657,0.711,0.0,0.138,-4.909,True,0.155,121.983,0.311,False,False
161533,0.797,0.7340000000000001,0.309,0.0,0.0883,-8.149,True,0.0344,117.662,0.6829999999999999,False,False
198765,0.935,0.586,0.483,0.00851,0.156,-10.989,True,0.0529,114.924,0.85,False,False
214840,0.0064,0.687,0.7020000000000001,4.35e-05,0.204,-5.324,False,0.0455,129.95600000000002,0.284,False,False
249960,0.405,0.461,0.918,0.00033,0.126,-8.507,True,0.0959,172.435,0.802,False,False
259333,0.173,0.674,0.506,0.0,0.0866,-10.532,True,0.0434,145.965,0.183,False,False
163693,0.0008619999999999,0.266,0.831,0.0,0.0555,-9.07,True,0.0453,175.514,0.778,False,False
180983,0.627,0.871,0.561,1.08e-06,0.0878,-7.155,True,0.0525,122.041,0.0951,False,True
194443,0.0152,0.5589999999999999,0.883,9.18e-06,0.303,-6.082999999999999,False,0.0426,125.979,0.258,False,False
176293,0.55,0.584,0.367,1.3800000000000002e-05,0.0818,-9.638,False,0.0328,120.175,0.588,False,False
216813,0.208,0.56,0.476,0.0,0.0465,-7.617999999999999,False,0.0266,66.76100000000001,0.256,False,False
257042,0.104,0.778,0.615,0.000112,0.0797,-8.675,True,0.0397,116.534,0.769,False,False
195357,0.283,0.87,0.6729999999999999,0.000198,0.152,-6.595,False,0.139,112.01,0.51,False,False
211000,0.618,0.7609999999999999,0.716,0.000491,0.126,-5.17,False,0.0465,130.037,0.244,False,False
159666,0.335,0.467,0.568,1.51e-06,0.119,-9.944,True,0.0385,177.63299999999998,0.623,False,False
263013,0.183,0.652,0.6779999999999999,3.26e-05,0.106,-6.183,True,0.0541,72.98899999999999,0.28,False,False
258186,7.190000000000001e-05,0.5579999999999999,0.642,0.00746,0.201,-5.206,False,0.0321,99.977,0.482,False,False
211906,0.103,0.609,0.888,0.0,0.135,-3.665,True,0.0363,138.506,0.8340000000000001,False,False
162093,0.743,0.321,0.474,0.0,0.204,-9.383,True,0.0348,121.199,0.804,False,False
211893,0.0097299999999999,0.5870000000000001,0.905,0.000379,0.122,-8.607999999999999,True,0.11,184.931,0.898,False,False
263306,0.6559999999999999,0.742,0.212,2.82e-05,0.107,-12.095,True,0.0364,120.547,0.2269999999999999,False,False
208186,8.48e-05,0.344,0.972,0.0,0.293,-3.675,False,0.1159999999999999,167.81900000000002,0.387,False,False
213693,0.0852,0.649,0.762,0.0038299999999999,0.118,-5.153,False,0.0447,107.034,0.48,False,False
130506,0.449,0.7390000000000001,0.466,1.5399999999999998e-05,0.0835,-13.419,True,0.032,124.18,0.947,False,False
238481,0.109,0.708,0.575,0.0,0.134,-5.912000000000001,True,0.119,139.983,0.127,False,False
199642,0.0483,0.762,0.939,0.0,0.0719,-2.688,False,0.054,117.986,0.428,False,False
177073,0.00719,0.732,0.7340000000000001,1.49e-05,0.34,-6.422999999999999,True,0.107,123.033,0.643,False,False
228893,0.00231,0.555,0.8370000000000001,0.00613,0.296,-4.476,True,0.0269,114.212,0.8320000000000001,False,False
243773,0.0469,0.5710000000000001,0.89,1.53e-05,0.0833,-6.995,True,0.0373,139.963,0.768,False,True
197853,0.3879999999999999,0.693,0.513,5.48e-06,0.0929,-7.876,False,0.0853,83.648,0.2789999999999999,False,True
215173,0.0468,0.519,0.825,0.0,0.0604,-3.087,True,0.145,154.77700000000002,0.581,False,False
240682,0.267,0.875,0.644,0.0,0.125,-6.553999999999999,True,0.222,139.086,0.7879999999999999,False,True
197142,0.946,0.763,0.146,1.44e-06,0.118,-13.375,True,0.0379,98.056,0.536,False,False
205415,0.165,0.742,0.785,0.0,0.268,-5.224,False,0.0901,133.92700000000002,0.852,False,False
224053,0.261,0.784,0.675,1.4e-06,0.293,-7.718,True,0.049,124.908,0.8540000000000001,False,False
218400,0.195,0.6,0.726,8.22e-05,0.115,-5.988,False,0.166,100.075,0.395,False,False
159226,0.00271,0.556,0.92,0.00021,0.1169999999999999,-4.606,True,0.0367,121.138,0.7709999999999999,False,False
179826,0.828,0.47,0.235,0.00534,0.108,-12.509,True,0.0286,59.54,0.358,False,False
229466,0.0994,0.591,0.797,0.0,0.0797,-3.544,False,0.109,89.96799999999999,0.768,False,False
157377,0.733,0.72,0.682,6.330000000000001e-05,0.109,-8.246,False,0.145,86.99600000000001,0.569,False,False
186067,0.000633,0.743,0.522,0.0,0.1159999999999999,-7.999,True,0.113,88.959,0.245,False,False
280040,0.0425,0.511,0.574,2.33e-05,0.105,-7.016,True,0.0273,119.917,0.161,False,False
273426,0.1889999999999999,0.561,0.547,0.00157,0.17,-7.496,False,0.0321,139.755,0.19,False,False
209520,0.000307,0.368,0.8690000000000001,0.000279,0.121,-5.534,True,0.0828,172.202,0.4029999999999999,False,False
223854,0.358,0.736,0.847,0.0,0.1009999999999999,-4.287,True,0.0756,143.996,0.915,False,True
258000,0.6629999999999999,0.485,0.307,4.13e-05,0.123,-13.129,True,0.0565,80.171,0.132,False,True
223962,0.0672,0.929,0.723,0.0,0.346,-5.792000000000001,False,0.109,125.022,0.4579999999999999,False,False
257691,0.517,0.395,0.716,0.00171,0.208,-5.908,True,0.0598,79.189,0.408,False,False
201413,0.0146,0.7879999999999999,0.682,0.00022,0.0757,-7.826,False,0.0694,127.96,0.675,False,False
186986,0.0372,0.6970000000000001,0.6829999999999999,0.0,0.1369999999999999,-2.881,False,0.1169999999999999,96.133,0.603,False,True
180866,0.579,0.645,0.653,0.0,0.0726,-7.183,True,0.0629,138.498,0.868,False,False
200234,0.136,0.88,0.728,5.42e-05,0.3379999999999999,-6.939,False,0.205,160.976,0.715,False,False
201000,0.0111,0.7909999999999999,0.725,0.0001909999999999,0.0882,-4.244,False,0.076,84.57,0.5539999999999999,False,False
210605,0.203,0.7909999999999999,0.86,4.7e-06,0.3329999999999999,-4.189,True,0.168,130.001,0.618,False,False
163106,0.546,0.792,0.605,0.0,0.0439,-8.008,True,0.0462,128.789,0.899,False,False
178400,0.186,0.7440000000000001,0.568,1.18e-05,0.163,-9.629,True,0.0494,122.657,0.687,False,False
270373,0.0222,0.6829999999999999,0.772,0.0149,0.203,-7.907,False,0.0311,123.871,0.737,False,False
228533,0.181,0.7,0.862,0.0,0.1,-4.893,False,0.1009999999999999,170.108,0.618,False,False
230373,0.0136,0.621,0.742,0.000178,0.258,-6.654,True,0.0351,155.002,0.442,False,False
221066,0.449,0.546,0.431,3.929999999999999e-05,0.1,-8.41,True,0.0305,93.952,0.12,False,False
237320,0.0531,0.634,0.838,8.34e-06,0.0522,-5.363,True,0.0413,95.011,0.541,False,False
134786,0.618,0.527,0.439,0.0,0.345,-11.593,True,0.0323,110.195,0.659,False,False
196920,0.155,0.469,0.296,1.6100000000000002e-05,0.0878,-14.146,False,0.0356,180.686,0.539,False,False
239906,0.347,0.884,0.67,0.0,0.0639,-4.175,False,0.036,130.055,0.961,False,False
181524,0.000749,0.3979999999999999,0.893,0.0,0.128,-3.217,True,0.0783,146.005,0.563,False,False
178242,0.214,0.6659999999999999,0.677,0.0,0.0979,-5.742999999999999,True,0.0326,100.014,0.178,False,False
274160,0.0025399999999999,0.6859999999999999,0.877,0.000977,0.0791,-5.2010000000000005,True,0.0373,117.01,0.396,False,False
107949,0.846,0.5770000000000001,0.544,0.0,0.0816,-6.832000000000001,True,0.0311,83.53,0.725,False,False
190600,0.0672,0.241,0.604,4.98e-05,0.0541,-3.817,True,0.0313,173.134,0.417,False,False
201360,0.0134,0.375,0.973,9.52e-06,0.0947,-10.098,True,0.128,150.636,0.218,False,False
299613,0.0796,0.541,0.8029999999999999,1.7100000000000002e-05,0.176,-3.284,True,0.0738,142.135,0.221,False,True
216813,0.00283,0.51,0.958,1.72e-06,0.0848,-2.119,True,0.0907,151.64700000000002,0.677,False,False
209831,0.8079999999999999,0.524,0.364,0.0,0.1,-10.209,True,0.0367,75.24,0.436,False,False
170466,4.91e-05,0.6829999999999999,0.7390000000000001,0.0122,0.293,-12.831,False,0.0495,122.113,0.836,False,False
249173,0.3,0.545,0.485,0.00137,0.119,-9.941,True,0.151,80.40100000000001,0.341,False,False
162053,0.212,0.877,0.514,0.0,0.154,-5.585,False,0.0657,119.998,0.272,False,False
212662,0.775,0.807,0.401,0.0,0.0994,-10.653,True,0.0521,117.409,0.696,False,False
227456,0.149,0.885,0.522,0.0005549999999999,0.0744,-9.397,False,0.0703,120.033,0.298,False,False
204453,0.133,0.494,0.7290000000000001,0.0,0.143,-4.934,True,0.161,78.833,0.421,False,False
257333,0.733,0.685,0.494,0.00422,0.043,-11.519,True,0.0677,112.982,0.948,False,False
220490,0.1369999999999999,0.87,0.629,0.0,0.115,-3.824,True,0.0905,114.983,0.562,False,False
253770,0.0853,0.6990000000000001,0.94,0.0,0.336,-5.968999999999999,False,0.208,122.079,0.652,False,False
247893,0.19,0.765,0.512,0.0,0.0681,-5.672999999999999,False,0.0327,90.336,0.759,False,False
218095,0.427,0.705,0.7290000000000001,8.599999999999999e-06,0.15,-3.925,True,0.0451,126.047,0.586,False,False
168693,0.191,0.777,0.659,0.0,0.0833,-7.923999999999999,True,0.198,150.062,0.433,False,False
256826,0.0393,0.598,0.6679999999999999,4.68e-05,0.2189999999999999,-8.312000000000001,True,0.0408,112.928,0.733,False,False
198200,0.25,0.795,0.679,3.5000000000000004e-06,0.221,-5.6160000000000005,False,0.0725,100.021,0.687,False,False
221988,0.183,0.674,0.652,0.0,0.235,-3.761,False,0.0404,133.113,0.539,False,False
225626,0.0049,0.415,0.94,0.0,0.143,-4.874,True,0.0887,134.392,0.439,False,False
180943,0.0192,0.5429999999999999,0.715,0.0,0.256,-8.89,True,0.0356,124.011,0.4679999999999999,False,False
254933,0.5579999999999999,0.6940000000000001,0.648,0.000413,0.0695,-8.914,False,0.044,92.108,0.821,False,False
244940,0.0126,0.472,0.679,0.0,0.102,-6.089,False,0.163,129.98,0.311,False,False
175354,0.162,0.759,0.841,0.0,0.278,-3.893,False,0.0876,118.028,0.5660000000000001,False,False
225983,0.034,0.818,0.8029999999999999,0.0,0.153,-4.282,True,0.0797,106.97,0.632,False,True
175000,0.011,0.664,0.5429999999999999,4.11e-05,0.0779,-8.067,False,0.209,159.889,0.4679999999999999,False,True
215653,0.0133,0.2289999999999999,0.871,2.18e-06,0.266,-4.558,True,0.103,86.965,0.395,False,False
220626,0.0433,0.691,0.812,1.16e-06,0.299,-7.772,True,0.0558,127.568,0.685,False,False
186315,0.175,0.823,0.731,0.0,0.131,-3.399,False,0.103,152.024,0.952,False,False
278706,0.000319,0.649,0.8959999999999999,1.19e-05,0.102,-2.704,False,0.0559999999999999,90.009,0.924,False,False
239441,0.0226,0.6,0.746,0.0119,0.109,-4.696000000000001,False,0.0355,118.551,0.614,False,False
269400,0.85,0.591,0.275,0.0,0.0903,-8.051,False,0.0356,109.333,0.191,False,False
171692,0.381,0.828,0.599,0.0,0.0775,-1.624,True,0.149,86.53299999999999,0.478,False,False
178773,0.0874,0.537,0.528,0.0,0.0855,-7.666,False,0.208,96.931,0.124,False,False
285866,0.946,0.3939999999999999,0.0826,0.00297,0.154,-12.172,True,0.0392,131.512,0.0932,False,False
223533,0.1689999999999999,0.7490000000000001,0.461,0.0,0.0681,-13.652,True,0.0362,98.783,0.5660000000000001,False,False
229093,0.00898,0.499,0.8240000000000001,0.0,0.163,-4.7410000000000005,True,0.0794,161.977,0.6990000000000001,False,False
213159,0.0819,0.688,0.804,0.00813,0.325,-4.313,False,0.0322,119.991,0.742,False,False
165080,0.762,0.617,0.81,0.0,0.134,-6.513,True,0.0798,97.389,0.65,False,False
158218,0.153,0.758,0.506,0.0126,0.1639999999999999,-8.788,True,0.0359,129.935,0.687,False,False
185706,0.0226,0.644,0.591,0.0,0.2319999999999999,-5.16,True,0.0626,149.986,0.465,False,True
238626,0.0863,0.7070000000000001,0.813,0.0,0.168,-4.515,False,0.0571,124.921,0.722,False,False
210089,0.00396,0.565,0.8140000000000001,0.0,0.151,-5.65,True,0.225,109.945,0.51,False,True
189660,0.573,0.735,0.43,0.0,0.111,-9.532,True,0.0349,129.942,0.522,False,False
192693,0.0332,0.655,0.8370000000000001,0.00223,0.111,-6.072,True,0.0355,115.938,0.708,False,False
223655,0.00877,0.4589999999999999,0.903,0.0,0.168,-4.649,False,0.0673,76.185,0.364,False,False
219389,0.00209,0.6890000000000001,0.947,0.0,0.228,-3.926,True,0.0897,119.993,0.3929999999999999,False,True
204626,0.152,0.6990000000000001,0.5429999999999999,1.33e-06,0.156,-7.105,True,0.0231,99.235,0.561,False,False
141431,8.57e-05,0.363,0.968,0.0016899999999999,0.302,-4.175,True,0.141,155.627,0.5539999999999999,False,False
217167,0.743,0.684,0.259,0.0,0.0751,-11.053,False,0.049,138.014,0.0515,False,False
236571,0.0539,0.609,0.619,0.00146,0.0888,-7.189,True,0.188,168.255,0.1689999999999999,False,False
218600,0.00327,0.325,0.903,6.13e-06,0.0962,-3.173,True,0.1169999999999999,148.446,0.401,False,False
182739,0.119,0.899,0.477,3.32e-06,0.153,-7.936,True,0.165,87.978,0.3829999999999999,False,True
224586,0.823,0.387,0.3339999999999999,0.00417,0.246,-12.263,False,0.0323,103.915,0.6729999999999999,False,False
213760,0.0473,0.434,0.872,1.83e-06,0.396,-2.974,True,0.0702,71.515,0.732,False,False
208500,0.00182,0.662,0.762,0.011,0.0578,-6.167999999999999,True,0.083,160.028,0.289,False,False
266026,0.397,0.6559999999999999,0.564,0.0,0.216,-8.289,False,0.181,142.685,0.812,False,False
172133,0.163,0.738,0.718,0.0,0.207,-5.777,False,0.0414,125.047,0.685,False,True
240720,0.0956,0.907,0.691,4.91e-05,0.0708,-5.925,False,0.0388,132.161,0.915,False,False
238548,0.0019199999999999,0.4429999999999999,0.7929999999999999,7.329999999999999e-05,0.206,-5.632000000000001,True,0.0453,157.969,0.3989999999999999,False,False
245186,0.000439,0.581,0.966,0.0001149999999999,0.0752,-6.117000000000001,True,0.1169999999999999,94.992,0.53,False,False
211360,0.00299,0.61,0.87,0.0,0.064,-4.012,False,0.0693,125.014,0.523,False,False
267653,0.144,0.452,0.563,0.0,0.143,-6.607,True,0.0272,137.715,0.209,False,False
198868,0.1009999999999999,0.6579999999999999,0.63,0.0004019999999999,0.143,-6.817,True,0.0443,137.108,0.415,False,False
220538,0.069,0.81,0.789,0.00103,0.0638,-5.048,True,0.04,94.025,0.856,False,True
313078,0.236,0.455,0.172,0.0013,0.102,-10.265,True,0.0307,118.161,0.1889999999999999,False,False
178266,0.00561,0.237,0.8420000000000001,0.000882,0.294,-4.05,False,0.093,89.744,0.602,False,False
248906,0.25,0.491,0.802,0.0,0.387,-7.106,True,0.0392,119.25,0.472,False,False
